subject;age;language;seks;solution_type;CRAT1;ACC_CRAT;CRAT_correct;subject_answer_CRAT;ACC_memory;memory_correct;subject_answer_memory;location;RT;confidence;load_condition;ACC_memory_all_correct
32971;18;Nederlands;female;2;meloen;0;honing;vrij;0;6831;4235;v;12667;6;2;0
32971;18;Nederlands;female;2;wax;0;Kaars;tafel;0;8975;5364;v;16165;50;2;0
32971;18;Nederlands;female;2;paal;0;telefoon;huis;0;7418;5689;v;12579;15;2;0
32971;18;Nederlands;female;2;kaart;0;bank;mmer;0;8354;8562;v;3053;57;2;0
32971;18;Nederlands;female;2;tennis;0;bal;trui;1;4139;5431;a;10503;10;2;0
32971;18;Nederlands;female;2;hok;1;honden;honden;0;9864;3562;v;3634;23;2;0
32971;18;Nederlands;female;1;basket;1;bal;bal;1;4825;4825;a;3349;81;2;1
32971;18;Nederlands;female;2;bureau;0;job;ver;0;1628;4589;a;15154;13;2;0
32971;18;Nederlands;female;1;regen;1;broek;broek;0;1756;6983;a;7268;62;2;0
32971;18;Nederlands;female;1;kerst;1;kind;kind;1;4756;4567;a;2851;85;2;1
32971;18;Nederlands;female;1;galerij;1;kunst;kunst;0;5396;6985;v;7414;64;2;0
32971;18;Nederlands;female;2;motor;0;race;stunt;0;1982;5632;a;11343;33;2;0
32971;18;Nederlands;female;1;rol;1;film;fim;1;5128;4215;v;9241;75;2;0
32971;18;Nederlands;female;2;programma;0;computer;dienst;1;9862;9852;v;9875;59;2;0
32971;18;Nederlands;female;2;maat;0;beker;spel;0;2891;4695;a;10324;44;2;0
32971;18;Nederlands;female;1;ontsteking;1;oor;oor;0;9385;2369;v;6920;85;2;0
32971;18;Nederlands;female;2;baan;0;loop;voetbal;0;9327;6341;v;8212;62;2;0
32971;18;Nederlands;female;2;rust;1;huis;huis;0;1296;3965;a;8146;77;2;0
32971;18;Nederlands;female;2;worm;0;regen;stom;1;9835;6985;v;3369;44;2;0
32971;18;Nederlands;female;2;kruis;0;boog;huis;1;3295;3652;a;14025;27;2;0
32971;18;Nederlands;female;2;vlees;0;tand;kinder;0;8352;6985;v;14510;13;2;0
32971;18;Nederlands;female;2;dood;0;ziek;diep;0;3249;3641;a;12116;32;2;0
32971;18;Nederlands;female;2;wand;0;klok;vol;0;2961;3369;a;12064;13;2;0
32971;18;Nederlands;female;2;palm;1;boom;bom;1;4173;4173;a;2141;88;2;1
32971;18;Nederlands;female;2;haar;0;lak;nep;0;3172;3601;a;5840;52;2;0
32971;18;Nederlands;female;2;windmolen;1;park;parkv;1;1935;9530;a;2449;61;2;0
32971;18;Nederlands;female;2;analyse;0;droom;huis;0;5968;3566;v;4773;58;2;0
32971;18;Nederlands;female;2;schommel;0;stoel;pak;0;2968;63025;a;5482;21;2;0
32971;18;Nederlands;female;2;vakantie;0;kamp;lens;0;2549;3066;a;7633;49;2;0
32971;18;Nederlands;female;2;pauze;0;koffie;knop;0;9156;3698;v;8695;51;2;0
32971;18;Nederlands;female;2;vlok;0;sneeuw;zqqg;1;9786;8965;v;3204;37;2;0
32971;18;Nederlands;female;2;dorp;0;berg;huis;1;5463;3456;v;4292;20;2;1
32971;18;Nederlands;female;2;bord;0;ganzen;bed;0;6298;3985;v;3565;20;2;0
32971;18;Nederlands;female;2;brood;0;doos;banl;0;4896;3666;a;3032;28;2;0
32971;18;Nederlands;female;2;wereld;1;oorlog;oorlog;0;3972;3669;a;3251;70;2;0
33070;18;Nederlands;female;2;spook;1;schip;boot;1;4253;2345;a;19396;19;2;1
33070;18;Nederlands;female;1;hoed;1;vinger;vinger;1;7984;7894;v;8252;98;2;1
33070;18;Nederlands;female;2;worm;1;lint;lint;1;5816;5861;v;3527;97;2;1
33070;18;Nederlands;female;1;bord;1;ganzen;ganzen;1;6298;8962;v;4233;84;2;1
33070;18;Nederlands;female;2;stuk;1;theater;theater;1;5237;7523;v;5183;77;2;1
33070;18;Nederlands;female;2;rol;0;film;hoofd;1;5128;1258;v;9505;67;2;1
33070;18;Nederlands;female;2;vlok;1;sneeuw;sneeuw;1;9786;6789;v;13094;98;2;1
33070;18;Nederlands;female;2;galerij;1;kunst;kunst;1;5396;9635;v;3761;100;2;1
33070;18;Nederlands;female;2;circus;1;tent;tent;1;1863;1863;a;6605;84;2;1
33070;18;Nederlands;female;2;windmolen;1;park;park;1;1935;1593;a;3450;100;2;1
33070;18;Nederlands;female;2;hoef;1;ijzer;ijzer;1;4613;1463;a;5299;81;2;1
33070;18;Nederlands;female;2;tennis;1;bal;bal;1;4139;1439;a;6699;77;2;1
33070;18;Nederlands;female;2;paal;1;telefoon;telefoon;1;7418;1748;v;5105;95;2;1
33070;18;Nederlands;female;1;schommel;1;stoel;stoel;0;2968;1947;a;23858;87;2;0
33070;18;Nederlands;female;2;kaart;1;bank;bank;1;8354;8543;v;14493;100;2;1
33070;18;Nederlands;female;2;bier;1;tafel;tafel;1;7824;7824;v;4656;99;2;1
33070;18;Nederlands;female;1;wereld;1;oorlog;oorlog;1;3972;3972;a;3667;100;2;1
33070;18;Nederlands;female;2;vogel;1;nest;nest;1;3725;7523;a;3643;97;2;1
33070;18;Nederlands;female;1;sjeik;1;olie;olie;1;8534;8543;v;2353;100;2;1
33070;18;Nederlands;female;1;olie;1;sla;sla;1;8659;5689;v;5823;84;2;1
33070;18;Nederlands;female;1;hand;1;tas;tas;1;1423;1234;a;2254;100;2;1
33070;18;Nederlands;female;2;programma;0;computer;software;0;9862;4782;v;17603;3;2;0
33070;18;Nederlands;female;2;bureau;1;job;job;1;1628;1862;a;4293;76;2;1
33070;18;Nederlands;female;2;heer;1;land;land;1;8496;4869;v;6682;86;2;1
33070;18;Nederlands;female;1;kamp;1;vuur;vuur;1;1834;1486;a;2679;89;2;0
33070;18;Nederlands;female;1;spiegel;1;beeld;beeld;1;4657;7465;a;3835;92;2;1
33070;18;Nederlands;female;2;tijd;0;steen;zand;1;5498;9854;v;12543;12;2;1
33070;18;Nederlands;female;2;ontsteking;0;oor;blaas;0;9385;9673;v;8897;64;2;0
33070;18;Nederlands;female;2;basket;1;bal;bal;1;4825;8524;a;4363;68;2;1
33070;18;Nederlands;female;1;echt;1;scheiding;scheiding;1;2534;4523;a;23007;86;2;1
33070;18;Nederlands;female;2;dorp;1;berg;berg;1;5463;4638;v;9281;76;2;0
33070;18;Nederlands;female;1;sport;1;zak;zak;1;4293;4293;a;2981;87;2;1
33070;18;Nederlands;female;2;politie;0;auto;kinder;1;1452;1425;a;12205;34;2;1
33070;18;Nederlands;female;2;knie;1;holte;holte;1;2194;2194;a;4277;74;2;1
33070;18;Nederlands;female;2;kruis;1;boog;boog;1;3295;3295;a;3701;91;2;1
33070;18;Nederlands;female;1;worm;1;regen;regen;1;9835;9835;v;2267;95;2;1
33070;18;Nederlands;female;2;schutter;1;boog;boog;1;7485;7485;v;7262;54;2;1
33070;18;Nederlands;female;2;bus;1;reis;reis;1;7568;5678;v;5220;74;2;1
33070;18;Nederlands;female;1;schaduw;1;oog;oog;1;7289;5789;v;2735;100;2;0
33070;18;Nederlands;female;2;kerst;1;kind;kind;1;4756;4567;a;3405;84;2;1
33070;18;Nederlands;female;2;motor;1;race;race;1;1982;1289;a;6302;87;2;1
33070;18;Nederlands;female;2;rozen;1;tuin;tuin;1;3854;8543;a;2224;93;2;1
33070;18;Nederlands;female;2;regen;1;broek;broek;1;1756;1567;a;2870;72;2;1
33070;18;Nederlands;female;1;zoeker;1;voet;voet;1;8715;1785;v;4083;100;2;1
33070;18;Nederlands;female;1;pijn;1;buik;buik;1;7936;7963;v;19743;83;2;1
33070;18;Nederlands;female;1;vlees;1;tand;tand;1;8352;8523;v;3538;90;2;1
33070;18;Nederlands;female;2;jacht;1;geweer;geweer;1;4918;1489;a;8380;42;2;1
33070;18;Nederlands;female;2;palm;1;boom;bom;1;4173;7413;a;3700;100;2;1
33070;18;Nederlands;female;2;baan;1;loop;loop;0;9327;1783;v;6463;93;2;0
33070;18;Nederlands;female;2;rust;0;huis;sport;1;1296;1296;a;19050;31;2;1
33070;18;Nederlands;female;2;meloen;1;honing;honing;0;6831;1295;v;9625;22;2;0
33070;18;Nederlands;female;2;maat;0;beker;sport;0;2891;1965;a;19652;0;2;0
33070;18;Nederlands;female;2;dating;1;site;site;0;3576;9314;a;6685;52;2;0
33070;18;Nederlands;female;2;hok;1;honden;honden;1;9864;9684;v;3054;89;2;1
33070;18;Nederlands;female;2;wandeling;1;bos;bos;1;9245;9245;v;6467;83;2;1
33187;19;Nederlands;female;1;palm;1;boom;boom;1;4173;4173;a;2124;86;2;1
33187;19;Nederlands;female;1;sport;1;zak;zak;1;4293;4921;a;6339;87;2;0
33187;19;Nederlands;female;1;windmolen;1;park;park;1;1935;1935;a;4759;87;2;1
33187;19;Nederlands;female;1;slaap;1;kamer;kamer;1;1297;1297;a;7770;85;2;1
33187;19;Nederlands;female;1;bus;1;reis;reis;1;7568;7568;v;6916;35;2;1
33187;19;Nederlands;female;1;dating;1;site;site;1;3576;3576;a;2373;85;2;1
33187;19;Nederlands;female;1;galerij;1;kunst;kunst;1;5396;5396;v;8759;83;2;1
33187;19;Nederlands;female;2;baan;0;loop;schaats;1;9327;9327;v;8055;26;2;1
33187;19;Nederlands;female;1;basket;1;bal;bal;1;4825;4825;a;3584;91;2;1
33187;19;Nederlands;female;1;circus;1;tent;tent;1;1863;1863;a;5491;83;2;1
33187;19;Nederlands;female;2;brood;0;doos;noten;1;4896;4896;a;14420;22;2;1
33187;19;Nederlands;female;2;heer;0;land;grond;0;8496;;v;10492;7;2;0
33187;19;Nederlands;female;1;wax;1;Kaars;kaars;1;8975;8975;v;5699;65;2;1
33187;19;Nederlands;female;1;sjeik;1;olie;olie;1;8534;8534;v;9669;86;2;1
33187;19;Nederlands;female;1;schommel;1;stoel;stoel;1;2968;2968;a;3629;80;2;1
33187;19;Nederlands;female;2;schutter;1;boog;boog;1;7485;7485;v;15448;20;2;1
33187;19;Nederlands;female;1;bord;1;ganzen;ganzen;1;6298;6298;v;6137;86;2;1
33187;19;Nederlands;female;1;olie;1;sla;sla;1;8659;6593;v;5062;86;2;0
33187;19;Nederlands;female;1;hoef;1;ijzer;ijzer;0;4613;;a;10843;85;2;0
33187;19;Nederlands;female;1;wandeling;1;bos;bos;1;9245;9245;v;2201;89;2;1
33187;19;Nederlands;female;1;rol;1;film;film;1;5128;5128;v;4246;86;2;1
33187;19;Nederlands;female;1;ontsteking;1;oor;oor;1;9385;9385;v;2647;92;2;1
33187;19;Nederlands;female;1;haar;1;lak;lak;1;3172;3172;a;18403;91;2;1
33187;19;Nederlands;female;1;jacht;1;geweer;geweer;1;4918;4928;a;4147;72;2;0
33187;19;Nederlands;female;1;paal;1;telefoon;telefoon;0;7418;;v;16413;85;2;0
33187;19;Nederlands;female;2;spiegel;1;beeld;beeld;1;4657;4651;a;11283;63;2;0
33187;19;Nederlands;female;2;worm;1;regen;regen;1;9835;9835;v;8321;26;2;1
33187;19;Nederlands;female;2;munt;0;peper;koffie;1;7689;7689;v;15096;7;2;1
33187;19;Nederlands;female;2;wand;1;klok;klok;1;2961;2891;a;6346;32;2;0
33187;19;Nederlands;female;1;kruis;1;boog;boog;1;3295;3295;a;3101;88;2;1
33187;19;Nederlands;female;1;vogel;1;nest;nest;1;3725;3725;a;2629;86;2;1
33187;19;Nederlands;female;2;echt;1;scheiding;scheiding;0;2534;;a;17135;79;2;0
33187;19;Nederlands;female;1;zoeker;0;voet;schoen;1;8715;8715;v;5911;22;2;1
33187;19;Nederlands;female;1;tijd;1;steen;steen;1;5498;5498;v;3361;86;2;1
33187;19;Nederlands;female;1;rozen;1;tuin;tuin;1;3854;3854;a;3288;81;2;1
33187;19;Nederlands;female;1;kaart;1;bank;bank;1;8354;8654;v;2770;50;2;0
33187;19;Nederlands;female;1;hok;1;honden;honden;1;9864;9864;v;2359;88;2;1
33187;19;Nederlands;female;1;spook;1;schip;schip;1;4253;4253;a;4940;50;2;1
33187;19;Nederlands;female;1;vlok;1;sneeuw;sneeuw;1;9786;9786;v;3625;83;2;1
33187;19;Nederlands;female;2;kerst;1;kind;kind;1;4756;4756;a;17019;50;2;1
33187;19;Nederlands;female;1;politie;0;auto;wagen;1;1452;1452;a;4712;86;2;1
33187;19;Nederlands;female;2;stuk;1;theater;toneel;0;5237;;v;21059;20;2;0
33187;19;Nederlands;female;2;hoed;1;vinger;vinger;0;7984;;v;22624;79;2;0
33187;19;Nederlands;female;2;tennis;0;bal;beer;1;4139;4139;a;5658;13;2;1
33199;18;Nederlands;female;2;rust;0;pauze;dag;1;2874;2784;a;15748;23;2;1
33199;18;Nederlands;female;1;hok;1;honden;honden;1;9864;9864;v;11924;97;2;1
33199;18;Nederlands;female;2;spiegel;1;beeld;beeld;1;4657;4768;a;3199;89;2;0
33199;18;Nederlands;female;2;vlees;1;tand;tand;1;8352;8352;v;2856;100;2;1
33199;18;Nederlands;female;2;kaart;1;bank;bank;1;8354;8354;v;6744;100;2;1
33199;18;Nederlands;female;2;programma;1;computer;cmputer;0;9862;9854;v;9940;72;2;0
33199;18;Nederlands;female;2;tijd;1;steen;steen;1;5498;5498;v;7379;100;2;1
33199;18;Nederlands;female;1;rust;1;huis;huis;1;1296;1296;a;5127;99;2;1
33199;18;Nederlands;female;2;munt;1;peper;peper;1;7689;7689;v;3647;94;2;1
33199;18;Nederlands;female;2;créme;1;ijs;ijs;1;5649;4592;v;6659;50;2;0
33199;18;Nederlands;female;1;neus;1;gat;gat;1;3672;6274;a;12688;71;2;0
33199;18;Nederlands;female;1;olie;1;sla;sla;1;8659;8659;v;10772;88;2;1
33199;18;Nederlands;female;2;dating;1;site;site;1;3576;3576;a;5608;59;2;1
33199;18;Nederlands;female;2;windmolen;1;park;park;1;1935;1935;a;3006;100;2;1
33199;18;Nederlands;female;2;palm;1;boom;bom;1;4173;4193;a;5507;95;2;0
33199;18;Nederlands;female;2;vogel;1;nest;nest;1;3725;3725;a;2296;100;2;1
33199;18;Nederlands;female;1;haar;1;lak;lak;1;3172;3172;a;9759;85;2;1
33199;18;Nederlands;female;2;basket;1;bal;bal;1;4825;4287;a;3166;90;2;0
33199;18;Nederlands;female;1;circus;1;tent;tent;0;1863;5986;a;8472;77;2;0
33199;18;Nederlands;female;1;pauze;1;koffie;koffie;0;9156;2985;v;4774;100;2;0
33199;18;Nederlands;female;2;regen;1;broek;broek;1;1756;1756;a;4178;90;2;1
33199;18;Nederlands;female;2;politie;1;auto;auto;1;1452;1452;a;19357;27;2;1
33199;18;Nederlands;female;2;sport;1;zak;zak;0;4293;5263;a;7660;35;2;0
33199;18;Nederlands;female;2;worm;1;regen;regen;1;9835;9835;v;5042;93;2;1
33199;18;Nederlands;female;2;galerij;1;kunst;kunst;1;5396;9386;v;2571;94;2;0
33199;18;Nederlands;female;1;zoeker;1;voet;voet;1;8715;8715;v;4933;93;2;1
33199;18;Nederlands;female;2;meloen;1;honing;honing;0;6831;8751;v;10779;21;2;0
33199;18;Nederlands;female;2;rol;0;film;hoofd;0;5128;5194;v;3768;58;2;0
33199;18;Nederlands;female;1;bier;1;tafel;tafel;1;7824;7824;v;5176;80;2;1
33199;18;Nederlands;female;2;schutter;1;boog;boog;1;7485;4758;v;19782;31;2;1
33199;18;Nederlands;female;1;hand;1;tas;tas;1;1423;1423;a;12880;96;2;1
33199;18;Nederlands;female;2;rozen;0;tuin;bak;0;3854;4137;a;17312;37;2;0
33199;18;Nederlands;female;2;kerst;0;kind;zoon;1;4756;4756;a;5489;14;2;1
33199;18;Nederlands;female;2;heer;0;land;huis;0;8496;4135;v;9513;21;2;0
33199;18;Nederlands;female;2;stuk;1;theater;toneel;1;5237;4325;v;4116;39;2;0
33199;18;Nederlands;female;2;vlok;1;sneeuw;sneeuz;1;9786;7289;v;2730;89;2;0
33199;18;Nederlands;female;2;tennis;1;bal;bal;0;4139;7249;a;2644;97;2;0
33199;18;Nederlands;female;1;motor;0;race;rit;1;1982;1982;a;8748;40;2;1
33229;19;Nederlands;female;2;weer;1;brand;brand;1;7918;9718;v;22999;67;2;1
33229;19;Nederlands;female;1;palm;1;boom;boom;1;4173;1473;a;12569;77;2;1
33229;19;Nederlands;female;1;baan;1;loop;loop;1;9327;2971;v;6472;59;2;0
33229;19;Nederlands;female;1;kaart;1;bank;bank;1;8354;8354;v;4457;72;2;1
33229;19;Nederlands;female;2;wandeling;1;bos;bos;1;9245;9245;v;22513;37;2;1
33229;19;Nederlands;female;2;hok;1;honden;honden;1;9864;9864;v;14138;18;2;1
33229;19;Nederlands;female;2;olie;1;sla;sla;1;8659;8651;v;5860;37;2;0
33229;19;Nederlands;female;1;kruis;1;boog;boog;1;3295;3295;a;7455;65;2;1
33229;19;Nederlands;female;1;muis;1;veld;veld;1;4931;4931;v;11564;77;2;1
33229;19;Nederlands;female;1;munt;0;peper;boter;1;7689;7289;v;8111;34;2;0
33229;19;Nederlands;female;2;galerij;1;kunst;kunst;0;5396;4325;v;4842;72;2;0
33229;19;Nederlands;female;2;vogel;1;nest;nest;0;3725;;a;9179;78;2;0
33259;19;Nederlands;female;2;stuk;0;theater;spel;1;5237;3759;v;21169;10;2;0
33259;19;Nederlands;female;2;créme;0;ijs;was;1;5649;456;v;16483;0;2;0
33259;19;Nederlands;female;1;palm;1;boom;boom;1;4173;1347;a;5956;84;2;1
33259;19;Nederlands;female;1;slaap;1;kamer;kamer;1;1297;1297;a;13745;80;2;1
33259;19;Nederlands;female;2;politie;1;auto;auto;1;1452;1245;a;4297;93;2;1
33259;19;Nederlands;female;2;wax;1;Kaars;kaars;1;8975;3975;v;4151;88;2;0
33259;19;Nederlands;female;1;programma;1;computer;computer;0;9862;9572;v;4262;95;2;0
33259;19;Nederlands;female;2;vlok;1;sneeuw;sneeuw;1;9786;9876;v;12607;65;2;1
33259;19;Nederlands;female;1;tennis;1;bal;bal;0;4139;9762;a;3155;90;2;0
33259;19;Nederlands;female;1;heer;0;land;huis;1;8496;9846;v;11962;31;2;1
33259;19;Nederlands;female;2;munt;1;peper;peper;1;7689;9867;v;7976;88;2;1
33259;19;Nederlands;female;2;olie;1;sla;sla;1;8659;9863;v;8936;76;2;0
33259;19;Nederlands;female;2;meloen;1;honing;honing;1;6831;8146;v;6364;38;2;0
33259;19;Nederlands;female;1;sport;1;zak;zak;0;4293;8159;a;7299;61;2;0
33259;19;Nederlands;female;2;weer;1;brand;brand;1;7918;7951;v;15366;26;2;0
33259;19;Nederlands;female;1;vakantie;1;kamp;kamp;0;2549;4789;a;15841;80;2;0
33259;19;Nederlands;female;2;regen;1;broek;broek;1;1756;1759;a;7661;37;2;0
33259;19;Nederlands;female;1;pauze;1;koffie;koffie;1;9156;9156;v;6406;79;2;1
33259;19;Nederlands;female;2;bier;0;tafel;bal;0;7824;7859;v;22278;0;2;0
33259;19;Nederlands;female;1;kerst;1;kind;kind;0;4756;3579;a;14093;79;2;0
33259;19;Nederlands;female;1;neus;1;gat;gat;1;3672;3672;a;9837;39;2;1
33259;19;Nederlands;female;1;zoeker;1;voet;voet;1;8715;8752;v;5955;75;2;0
33259;19;Nederlands;female;1;rust;1;huis;huis;1;1296;1296;a;2609;43;2;1
33259;19;Nederlands;female;1;muis;0;veld;land;0;4931;4692;v;17976;82;2;0
33259;19;Nederlands;female;1;worm;1;regen;regen;1;9835;9835;v;3834;87;2;1
33259;19;Nederlands;female;1;maat;1;beker;beker;1;2891;2981;a;7839;85;2;1
33259;19;Nederlands;female;1;hoed;1;vinger;vinger;1;7984;7981;v;4411;89;2;0
33259;19;Nederlands;female;1;hok;1;honden;honden;1;9864;9864;v;2559;88;2;1
33259;19;Nederlands;female;1;schaduw;1;oog;oog;1;7289;7289;v;4439;82;2;1
33259;19;Nederlands;female;1;dood;1;ziek;ziek;0;3249;3596;a;15308;84;2;0
33259;19;Nederlands;female;1;schutter;1;boog;boog;1;7485;7845;v;12819;25;2;1
33259;19;Nederlands;female;1;galerij;1;kunst;kunst;1;5396;3569;v;22729;88;2;1
33259;19;Nederlands;female;1;kaart;1;bank;bank;1;8354;8453;v;3661;100;2;1
33259;19;Nederlands;female;1;motor;1;race;race;1;1982;1982;a;7915;86;2;1
33259;19;Nederlands;female;1;rol;1;film;film;0;5128;5279;v;8785;76;2;0
33259;19;Nederlands;female;2;circus;1;tent;tent;1;1863;1863;a;5757;74;2;1
33259;19;Nederlands;female;1;dating;1;site;site;1;3576;3576;a;6124;61;2;1
33259;19;Nederlands;female;2;haar;1;lak;lak;1;3172;3172;a;3667;100;2;1
33259;19;Nederlands;female;2;spiegel;1;beeld;beeld;1;4657;6579;a;3024;78;2;0
33259;19;Nederlands;female;1;windmolen;1;park;park;1;1935;1935;a;5357;100;2;1
33259;19;Nederlands;female;1;basket;1;bal;bal;0;4825;1354;a;3101;97;2;0
33259;19;Nederlands;female;1;tijd;1;steen;steen;0;5498;6587;v;24770;100;2;0
33259;19;Nederlands;female;2;sjeik;1;olie;olie;1;8534;8534;v;5403;91;2;1
33259;19;Nederlands;female;1;rozen;1;tuin;tuin;1;3854;3875;a;3966;100;2;0
33259;19;Nederlands;female;1;ontsteking;1;oor;oor;1;9385;9375;v;4535;100;2;0
33259;19;Nederlands;female;1;kruis;1;boog;boog;1;3295;3295;a;10787;100;2;1
33259;19;Nederlands;female;2;bureau;0;job;baan;1;1628;1682;a;9326;13;2;1
33259;19;Nederlands;female;1;wereld;1;oorlog;oorlog;0;3972;3874;a;6631;75;2;0
33259;19;Nederlands;female;2;baan;1;loop;loop;1;9327;3479;v;5926;48;2;0
33259;19;Nederlands;female;1;schommel;1;stoel;stoel;0;2968;3589;a;11553;73;2;0
33259;19;Nederlands;female;1;paal;1;telefoon;telefoon;1;7418;7416;v;5624;100;2;0
33259;19;Nederlands;female;1;vogel;1;nest;nest;0;3725;3469;a;23943;78;2;0
33259;19;Nederlands;female;2;analyse;1;droom;droom;1;5968;5968;v;19424;6;2;1
33259;19;Nederlands;female;1;rust;1;pauze;pauze;1;2874;2874;a;7307;48;2;1
33259;19;Nederlands;female;1;wand;1;klok;klok;1;2961;5269;a;15362;16;2;0
33274;18;Nederlands;female;2;muis;0;veld;val;0;4931;3167;v;16008;14;2;0
33274;18;Nederlands;female;1;hand;1;tas;tas;1;1423;1423;a;4432;99;2;1
33274;18;Nederlands;female;2;paal;1;telefoon;telefoon;1;7418;1478;v;8038;34;2;1
33274;18;Nederlands;female;2;programma;1;computer;cmputer;1;9862;8962;v;7660;83;2;1
33274;18;Nederlands;female;2;zoeker;1;voet;voet;1;8715;7851;v;4808;70;2;1
33274;18;Nederlands;female;1;wandeling;1;bos;bos;0;9245;;v;4759;81;2;0
33274;18;Nederlands;female;1;schutter;1;boog;boog;1;7485;7845;v;8430;79;2;1
33274;18;Nederlands;female;1;palm;1;boom;bom;1;4173;7413;a;5819;100;2;1
33274;18;Nederlands;female;1;haar;1;lak;lak;1;3172;1237;a;4355;74;2;1
33274;18;Nederlands;female;1;bus;1;reis;reis;1;7568;7856;v;8577;100;2;1
33274;18;Nederlands;female;2;wax;0;Kaars;strip;0;8975;8521;v;24425;25;2;0
33274;18;Nederlands;female;1;hoef;1;ijzer;ijzer;1;4613;4163;a;2330;98;2;1
33274;18;Nederlands;female;1;pauze;1;koffie;koffie;1;9156;9156;v;4025;100;2;1
33274;18;Nederlands;female;2;kerst;1;kind;kind;1;4756;4756;a;12273;65;2;1
33274;18;Nederlands;female;1;vogel;1;nest;nest;0;3725;4926;a;3161;79;2;0
33274;18;Nederlands;female;1;maat;0;beker;schoen;0;2891;9358;a;7907;76;2;0
33274;18;Nederlands;female;1;echt;1;scheiding;scheiding;1;2534;5213;a;4879;84;2;0
33274;18;Nederlands;female;2;bureau;0;job;reis;1;1628;1626;a;5962;34;2;0
33274;18;Nederlands;female;2;tennis;1;bal;bal;1;4139;4936;a;12513;20;2;0
33274;18;Nederlands;female;1;sport;1;zak;zak;1;4293;4293;a;3415;100;2;1
33274;18;Nederlands;female;1;dood;1;ziek;ziek;1;3249;3295;a;11440;85;2;0
33274;18;Nederlands;female;1;baan;1;loop;loop;1;9327;9372;v;18579;93;2;1
33274;18;Nederlands;female;1;worm;0;lint;regen;1;5816;1658;v;4427;100;2;1
33274;18;Nederlands;female;1;kamp;1;vuur;vuur;1;1834;1634;a;4333;94;2;0
33274;18;Nederlands;female;2;créme;0;ijs;spoeling;1;5649;5649;v;5081;88;2;1
33274;18;Nederlands;female;1;knie;0;holte;pijn;1;2194;2164;a;14266;71;2;0
33274;18;Nederlands;female;2;rozen;0;tuin;geur;1;3854;3854;a;10885;82;2;1
33274;18;Nederlands;female;1;motor;1;race;race;0;1982;;a;3798;100;2;0
33274;18;Nederlands;female;2;rust;0;pauze;dag;0;2874;3854;a;6201;68;2;0
33274;18;Nederlands;female;2;wereld;1;oorlog;oorlog;0;3972;;a;12468;86;2;0
33274;18;Nederlands;female;1;windmolen;1;park;park;1;1935;1935;a;3582;90;2;1
33274;18;Nederlands;female;2;spook;1;schip;boot;1;4253;4253;a;10287;90;2;1
33274;18;Nederlands;female;2;worm;1;regen;regen;1;9835;9835;v;4295;85;2;1
33274;18;Nederlands;female;2;circus;0;tent;weide;0;1863;;a;4880;25;2;0
33274;18;Nederlands;female;1;basket;1;bal;bal;0;4825;;a;2773;69;2;0
33274;18;Nederlands;female;2;dating;0;site;online;0;3576;3853;a;4357;59;2;0
33274;18;Nederlands;female;1;spiegel;1;beeld;beeld;0;4657;4682;a;9888;96;2;0
33274;18;Nederlands;female;1;galerij;0;kunst;foto;1;5396;5396;v;3383;73;2;1
33274;18;Nederlands;female;1;tijd;1;steen;steen;1;5498;5498;v;8330;72;2;1
33274;18;Nederlands;female;1;politie;1;auto;auto;1;1452;1452;a;2451;77;2;1
33274;18;Nederlands;female;2;wand;0;klok;foto;1;2961;2961;a;11059;24;2;1
33274;18;Nederlands;female;1;vlok;1;sneeuw;sneeuw;1;9786;9789;v;2276;86;2;0
33274;18;Nederlands;female;1;jacht;0;geweer;pistool;0;4918;97;a;6046;80;2;0
33316;18;Nederlands;female;2;muis;0;veld;hand;1;4931;9461;v;21487;19;2;0
33316;18;Nederlands;female;2;vakantie;1;kamp;mp;1;2549;4952;a;7303;84;2;1
33316;18;Nederlands;female;2;olie;1;sla;sla;1;8659;8596;v;5775;79;2;1
33316;18;Nederlands;female;1;heer;1;land;land;1;8496;8496;v;3716;84;2;1
33316;18;Nederlands;female;1;hoef;1;ijzer;ijzer;1;4613;4613;a;1812;85;2;1
33316;18;Nederlands;female;2;wax;1;Kaars;kaars;1;8975;7589;v;8507;25;2;1
33316;18;Nederlands;female;1;kruis;1;boog;boog;1;3295;2598;a;4691;85;2;0
33316;18;Nederlands;female;1;palm;0;boom;blad;1;4173;1374;a;2910;9;2;1
33316;18;Nederlands;female;1;brood;1;doos;doos;1;4896;4869;a;4531;69;2;1
33316;18;Nederlands;female;1;wereld;1;oorlog;oorlog;1;3972;3927;a;3393;81;2;1
33316;18;Nederlands;female;1;schommel;1;stoel;stoel;1;2968;9268;a;4564;83;2;1
33316;18;Nederlands;female;1;pauze;1;koffie;koffie;1;9156;5619;v;7185;85;2;1
33316;18;Nederlands;female;2;spook;1;schip;schip;1;4253;2345;a;7451;87;2;1
33316;18;Nederlands;female;1;weer;1;brand;brand;1;7918;7891;v;8923;82;2;1
33316;18;Nederlands;female;2;meloen;1;honing;honing;1;6831;6381;v;24505;17;2;1
33316;18;Nederlands;female;1;haar;1;lak;lak;1;3172;1327;a;6063;77;2;1
33316;18;Nederlands;female;1;echt;1;scheiding;scheiding;1;2534;2345;a;3012;89;2;1
33316;18;Nederlands;female;1;bus;1;reis;reis;1;7568;5678;v;11730;33;2;1
33316;18;Nederlands;female;1;maat;1;beker;beker;1;2891;9182;a;5291;83;2;1
